id,created_at,text
1372412972098744323,2021-03-18 05:02:05,"b'Dimana tempat kuman bersarang di rumah? Ini penjelasannya. Rutin sarapan bubur ayam, nasi uduk &amp; lontong sayur, ini risikonya. Saksikan Hidup Sehat pukul 13.00 WIB di tvOne &amp; streaming klik https://t.co/7Gr3a62xuQ.\n#HidupSehattvOne #diRumahNontontvOne https://t.co/z7ZdWy8AkG'"
1372410443566784516,2021-03-18 04:52:02,b'JANGAN ASAL BELI! Ini Bahaya Salah Pilih Sikat Gigi | lifestyleOne https://t.co/FQfIn7aPof'
1372408682336620544,2021-03-18 04:45:02,"b'Saksikan program tvOne seputar icip-icip kuliner, \xe2\x80\x9cEnak Betul\xe2\x80\x9d Episode Area PIK (Pantai Indah Kapuk) hari Kamis, 18 Maret 2021 jam 14.30 WIB hanya di tvOne &amp; streaming di https://t.co/7Gr3a5KWDi. #EnakBetulditvOne #diRumahNontontvOne https://t.co/jMadMwmAQ9'"
1372407172580044806,2021-03-18 04:39:02,b'Perang Rebutan Lahan | Telusur tvOne https://t.co/MXQbV3zPT0'
1372405411647660033,2021-03-18 04:32:02,b'Ngelus Dada! Kolong Tol Wiyoto Wiyono Kembali Dipenuhi Sampah | AKIP https://t.co/89nGLntktM'
1372404789028352001,2021-03-18 04:29:34,b'Tim Indonesia dipaksa mundur dari All England. Saksikan beritanya di Kabar Siang live pukul 11.00 WIB hanya di tvOne &amp; live streaming di https://t.co/7Gr3a62xuQ #KabarSiangtvOne #CariBeritaditvOne #diRumahNontontvOne https://t.co/5Cu3Y9OBjy'
1372397741565825026,2021-03-18 04:01:34,b'SIMAK! Hasil Pemeriksaan Bocah yang Kecanduan Game Online di Banda Aceh | AKIP https://t.co/80cRRVnqo6'
1372397738634084352,2021-03-18 04:01:33,"b'Bahaya Game Online, Psikiater: Ada Kasus Anak Ancam Bunuh Orang Tua | AKIP https://t.co/nlnasFL9AP'"
1372397736016809985,2021-03-18 04:01:32,"b'Aalasan Suami di Mojokerto Simpan Jasad Istri dalam Kamar, Ternyata.. | AKIP tvOne https://t.co/VZyeLjlLM0'"
1372397410203402243,2021-03-18 04:00:15,b'Jangan lewatkan Best moment dan highlights berbagai seri Oneprix dan informasi terupdate seputar para rider hanya di Oneprix Top Speed.\nSetiap Minggu jam 14.00 WIB hanya di tvOne atau live streaming di https://t.co/0bg18uwfaO\n#Oneprix #OneprixMotorsport #OneprixTopSpeed https://t.co/VKkAon7SlN'
1372390183690104838,2021-03-18 03:31:32,"b'Fokus Peningkatan SDM, Kadin Prov. Jatim Dukung Anindya Bakrie Jadi Ketum Kadin | tvOne https://t.co/RExXDiftWH'"
1372389814759211008,2021-03-18 03:30:04,"b'Saksikan serial India yang bercerita tentang perjuangan membuktikan diri menjadi  wanita yang pantas dibanggakan keluarga dalam serial GOPI mulai Rabu, 17 Maret 2021 Jam 13.00 WIB hanya di ANTV\n\n#GOPI #GOPIANTV #SERIAL #INDIA #ANTVKEREN https://t.co/ZkWluqYD6U'"
