id,created_at,text
431086560759402496,2014-02-05 15:26:59,b'syg udah modol blm ? | nuju aa :* | cikan fotoin waduknya buyatak kaya beungeut neng ga ? | ANYING NGAJAK RIBUT SIA WADUK MUNDING :(( #TENS'
431062220806438912,2014-02-05 13:50:16,"b'resiko bobogohan sama kabogoh batur mah yah kudu ekstra kandel kulit beungeut, maklum APAN REK NGAREBUT KABOGOH BATUR ! :(( #TENS'"
431047315437019136,2014-02-05 12:51:03,"b'Anying beungeut jiga STIKER PARTAI ge meni so cakep sia mah, ari kabogoh teu gableg naujubilah suma naujubilah watir pisan :(( #TENS'"
430999256199991296,2014-02-05 09:40:04,b'2014 aY4 k3Neh aNU tUl1s4aNn4 C1gA K1eu ???\nKabeurangan teuing hirup sia tah daki bangkong :(( #TENS'
430997793071591424,2014-02-05 09:34:16,"b'Sakapeung mah sok ilfil ninggali awewe geulis lamun keur bersin, beungeutna ngadadak ciga rambat lancah, SEMERAWUT :(( #TENS'"
430897541220028416,2014-02-05 02:55:54,b'neng boleh kenalan ? | naon sih :/ | namanya siapa neng ? | kepo deh :/ | anying beungeut ciga cucunguk ge meni SO jual mahal sia :(( #TENS'
430892760749457408,2014-02-05 02:36:54,b'RT @mulderrevolt: @akun_BODOR http://t.co/l3szCNmdnr'
430892718613487616,2014-02-05 02:36:44,b'RT @HAILtrya: #FF lurs @akun_BODOR #TENS http://t.co/8JVU4D2ubU'
430877128339374080,2014-02-05 01:34:47,"b'Ngecek hp euweuh sms ti kabogoh , nya heueuh da teu boga kabogoh apan kamari karek putus :(( #TENS'"
430658050291015680,2014-02-04 11:04:15,"b'anu ganteng anu geulis #RETWEET , ANU GORENG PATUT MAH PASTI NGAN DIBACA WEH HUNGKUL *geus kalem :(( #TENS'"
430303214987005953,2014-02-03 11:34:15,"b'Ih watir yah kamu  punya kabogoh cantik tapi pacarnya loba, LEBOOOOOOK  tah ti jomblo :(( #TENS'"
430299562587086848,2014-02-03 11:19:44,"b'Neng , jujur aa kangen neng yang dulu :( | Aa, neng dulu mah da cowo :)) | ANYIIIING JADI SELAMA INI ???? #&amp;-(&amp;*&amp;&amp;%$ :(( #TENS'"
429994548735930369,2014-02-02 15:07:43,b'Tah din emod mah boga kabogoh anyar. | mana ? | yeuh *bari ngaluarkeun handbody marina | cageur silaing nying %$#@0+6-% :(( #TENS'
429962854754553858,2014-02-02 13:01:47,"b'tenang aja aku mah orang nya strong, eta gening strong teh nu sok di lalab :(( #TENS'"
429953887739469824,2014-02-02 12:26:09,"b'mang beli bubur kacng hiji.. | pake ketan jangan neng ? | JANGAN MANG, AKU LAGI LUPAIN KETAN, eta gening KETAN teh urut kabogoh :(( #TENS'"
429952699065323521,2014-02-02 12:21:26,"b'keun bae aku jomblo, daripada maneh punya kabogoh tapi teu diaku ku kabogoh maneh, pan watir anyeeeng :(( #TENS'"
429392493197938688,2014-01-31 23:15:22,"b'Wilujeng enjing lur, tong hilap tamas terus ngaca, bisa aya keneh cileuh sareng korong nu nolol. :(( #TENS'"
